task_id,task_name,status,data_window_days,posts_start,posts_end,likes_start,likes_end,max_liking_users,max_likes_per_user,negative_posts_sample,min_likes_per_user,memory_peak_gb,memory_estimated_peak_gb,memory_start_gb,memory_end_gb,memory_growth_gb,memory_estimate_accuracy_pct,output_likes,output_posts,embedding_dim,likes_initial,likes_final,users_initial,users_final,users_eligible,users_sampled,likes_after_user_sample,likes_after_cap,likes_final_pre_join,users_final_pre_join,retention_users_pct,retention_likes_pct,likes_per_user_mean,likes_per_user_median,likes_per_user_max,likes_per_user_p90,likes_per_user_p99,posts_total,posts_liked,posts_random_sample,posts_match_rate
e78fbca2775146cdbab86b4d24bada01,21_14d_10ku_500l_100kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,10000,500,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14c43915ab764323a7de7cbc5bb99c7b,22_14d_50ku_100l_10kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,50000,0,10000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0cc6fcf414904e4fa69d49a72d3cb984,23_14d_50ku_100l_50kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,50000,0,50000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3742ce59cfc24bbf84f40dd5d08b3e4a,24_14d_50ku_100l_100kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,50000,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6eca8019e87488e8f8f5a3a9a6a6bbb,25_21d_10ku_500l_10kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,10000,500,10000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2fec915211b470cbc1bb471b83172ce,26_21d_10ku_500l_50kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,10000,500,50000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14f01420f3c4899b9ee856a6f59a683,27_21d_10ku_500l_100kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,10000,500,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc8c408059594090bfd703b62780ecad,28_21d_50ku_100l_10kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,50000,0,10000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdc5d5aa107a42828c6f10cd792ec717,29_21d_50ku_100l_50kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,50000,0,50000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c08f75dde77448bbc2bbbc228c073fc,30_21d_50ku_100l_100kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,50000,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814b83970016406d97a8f1fc26d29bde,31_14d_100ku_100l_10kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,100000,0,10000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96cf0460848b442dacc13e21409821ee,32_14d_100ku_100l_50kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,100000,0,50000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4070465485a64296b66f7bfbacb1ec54,33_14d_100ku_100l_100kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,100000,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6f20fbcf9964667a9779d92faa99467,34_7d_50ku_500l_10kn,completed,7,2026-01-01,2026-01-08,2026-01-01,2026-01-08,50000,500,10000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb0b228abaf14692954d1496741c648e,35_7d_50ku_500l_50kn,completed,7,2026-01-01,2026-01-08,2026-01-01,2026-01-08,50000,500,50000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f387123940b74f968d45936eebf1f17d,36_7d_50ku_500l_100kn,completed,7,2026-01-01,2026-01-08,2026-01-01,2026-01-08,50000,500,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4455674efad64f0589c9b4cf40b237bb,37_7d_250ku_100l_10kn,completed,7,2026-01-01,2026-01-08,2026-01-01,2026-01-08,250000,0,10000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163856c96c7e4986a1a2f26eb5bdcbc5,38_7d_250ku_100l_50kn,completed,7,2026-01-01,2026-01-08,2026-01-01,2026-01-08,250000,0,50000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81e407a84c1e44c6a36ffdf9bf248d26,39_7d_250ku_100l_100kn,completed,7,2026-01-01,2026-01-08,2026-01-01,2026-01-08,250000,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
